event_id,timestamp,user_id,dept,device_id,source_ip,geo_city,geo_country,geo_lat,geo_lon,host,status,label,attack_type,attack_id,spoofed_fingerprint
fdd2066f-e2af-4c40-878b-0d5fa72e950a,2026-06-20 18:11:42,user_045,engineering,user_045-dev0,183.26.119.243,Pune,IN,18.5367,73.9415,engineering-host-01,success,normal,,,
0a0624c3-7b1d-42a6-b6ed-74b3bba50572,2026-06-20 18:13:39,user_047,finance,user_047-dev0,13.104.165.192,Hyderabad,IN,17.3041,78.4942,finance-host-09,success,normal,,,
b664d8b5-9672-40ee-9a94-77ecab49937c,2026-06-20 18:19:01,user_016,sales,user_016-dev0,159.17.117.151,Hyderabad,IN,17.4798,78.5898,sales-host-14,success,normal,,,
729c9864-556d-4108-b6b0-3cd08d99df61,2026-06-20 18:28:15,user_004,it_admin,user_004-dev0,212.59.234.193,Pune,IN,18.6025,73.953,shared-host-08,success,normal,,,
f48952a8-525b-4cb6-9393-094eb618a98f,2026-06-20 18:29:45,user_029,it_admin,user_029-dev0,98.184.220.32,Delhi,IN,28.6804,77.2142,it_admin-host-09,success,normal,,,
a3ad60d0-273d-43b6-9b4c-8d2d027eefbf,2026-06-20 18:31:40,user_006,sales,user_006-dev0,150.97.192.226,Pune,IN,18.5448,73.9095,sales-host-03,success,normal,,,
6c333e65-8932-410e-b359-2b09cbe09c4f,2026-06-20 18:37:18,user_031,sales,user_031-dev0,49.33.190.198,Bengaluru,IN,13.023,77.6784,shared-host-09,success,normal,,,
c2c607fe-1ae1-44b3-af1c-4ef9ffe1883b,2026-06-20 18:40:39,user_035,engineering,user_035-dev0,157.218.154.166,Bengaluru,IN,12.8856,77.6855,engineering-host-01,success,normal,,,
4f3610d8-b7de-4a03-a200-65ef21e41f45,2026-06-20 18:41:26,user_004,it_admin,user_004-dev0,131.45.123.151,Pune,IN,18.4227,73.8909,it_admin-host-05,success,normal,,,
bb63f950-d4eb-421b-9334-4a1bc117dbfe,2026-06-20 18:41:28,user_047,finance,user_047-dev0,213.37.128.190,Hyderabad,IN,17.3778,78.3787,finance-host-00,success,normal,,,
fad79399-8706-4476-9b76-a025c7acfe58,2026-06-20 18:48:23,user_005,engineering,user_005-dev0,213.82.171.33,Hyderabad,IN,17.2522,78.5874,engineering-host-12,success,normal,,,
34e27320-ce6d-424b-a65f-a09cc009eaab,2026-06-20 18:48:59,user_031,sales,user_031-dev1,8.167.2.60,Bengaluru,IN,12.8572,77.5708,sales-host-01,success,normal,,,
2fb4c8a1-c55f-4afa-adb0-e3f96a36086a,2026-06-20 18:51:45,user_024,it_admin,user_024-dev0,113.55.73.117,Delhi,IN,28.8284,77.0348,shared-host-09,success,normal,,,
f1629447-bee7-467e-8498-671d1648c51c,2026-06-20 18:52:01,user_005,engineering,user_005-dev0,168.207.151.248,Hyderabad,IN,17.292,78.3826,engineering-host-12,success,normal,,,
0a7c76dc-6fb2-4489-bac9-8d76905515a5,2026-06-20 18:54:07,user_021,sales,user_021-dev0,173.141.20.153,Pune,IN,18.39,73.9806,shared-host-00,success,normal,,,
bd97527b-5d8f-4afc-9c4e-d3eca43def70,2026-06-20 18:56:12,user_026,sales,user_026-dev0,223.31.29.125,Bengaluru,IN,12.9541,77.5702,sales-host-05,success,normal,,,
c8f1253c-6420-479b-8a75-16fa93327795,2026-06-20 19:10:12,user_028,hr,user_028-dev0,17.102.210.230,Pune,IN,18.54,73.9638,hr-host-07,success,normal,,,
d3c9ee74-0f9a-4005-9710-defbe7e92ad1,2026-06-20 19:12:50,user_047,finance,user_047-dev0,163.25.192.22,Hyderabad,IN,17.4308,78.6277,shared-host-01,success,normal,,,
e368d14f-65b0-4064-baca-729add450198,2026-06-20 19:16:21,user_009,it_admin,user_009-dev1,210.9.140.106,Pune,IN,18.4675,73.8569,it_admin-host-11,success,normal,,,
a0c00ac1-6762-47a2-bf22-91a769f7ea21,2026-06-20 19:26:48,user_047,finance,user_047-dev0,166.182.146.84,Hyderabad,IN,17.2885,78.6027,finance-host-00,success,normal,,,
80e26939-aefe-4d7a-ba6a-b86fb79c225d,2026-06-20 19:28:26,user_020,engineering,user_020-dev1,59.202.184.191,Pune,IN,18.6393,73.7701,engineering-host-01,success,normal,,,
bcb1e85a-d903-4446-9abc-cd7db8270cfc,2026-06-20 19:31:50,user_061,sales,user_061-dev0,160.235.45.89,Delhi,IN,28.7025,77.1331,sales-host-13,success,normal,,,
672ecc68-146c-4161-a663-ad7389a4ad4c,2026-06-20 19:36:46,user_004,it_admin,user_004-dev0,22.219.178.165,Pune,IN,18.4303,73.8925,it_admin-host-08,success,normal,,,
5886a84a-6739-46e3-bd95-d3d6813c47be,2026-06-20 19:41:43,user_047,finance,user_047-dev0,189.184.92.116,Hyderabad,IN,17.4457,78.4298,shared-host-06,success,normal,,,
8b3128c1-94e5-4878-a68b-2d982501d8bf,2026-06-20 19:48:02,user_009,it_admin,user_009-dev0,103.11.17.65,Pune,IN,18.4682,73.7779,it_admin-host-05,success,normal,,,
d53fca19-6a7a-49dd-a8cc-d1cca54703ac,2026-06-20 20:22:37,user_054,it_admin,user_054-dev0,129.232.58.155,Hyderabad,IN,17.3161,78.5614,shared-host-07,success,normal,,,
73036e9e-7219-4e4c-9faf-846d0c3f81fb,2026-06-20 20:33:52,user_052,finance,user_052-dev0,137.82.251.166,Pune,IN,18.6381,73.7763,finance-host-11,success,normal,,,
325748ac-c373-4071-a37c-4cead69f78d4,2026-06-20 21:59:19,user_014,it_admin,user_014-dev0,223.122.201.166,Delhi,IN,28.6935,77.0817,shared-host-05,success,normal,,,
d1d64796-10b7-4e0c-af40-d46e7bd273a3,2026-06-20 22:16:11,user_025,engineering,user_025-dev0,211.155.96.217,Hyderabad,IN,17.3146,78.6227,engineering-host-04,success,normal,,,
2e07ca3f-19bc-477b-ab26-9cf0b9733e3d,2026-06-20 23:44:50,user_024,it_admin,user_024-dev0,70.216.149.34,Delhi,IN,28.7901,77.1163,shared-host-01,success,normal,,,
fa1dd6f6-3200-454e-a01d-bad082195bf2,2026-06-21 00:02:34,user_028,hr,user_028-dev0,140.205.78.198,Pune,IN,18.6331,73.972,hr-host-12,success,normal,,,
26514bbc-7ae1-468d-bb41-e4a05fb67b28,2026-06-21 00:13:58,user_012,finance,user_012-dev1,20.144.93.26,Delhi,IN,28.7793,77.0209,shared-host-04,success,normal,,,
a9147c62-3b5a-4150-9062-8ffd16659a1b,2026-06-21 00:24:00,user_027,finance,user_027-dev0,169.47.89.195,Hyderabad,IN,17.3228,78.4192,finance-host-12,success,attack,credential_misuse,cm_user_027_6,
be3c2702-aa8f-42ba-9ce3-44eaf54c3b37,2026-06-21 01:07:49,user_036,sales,user_036-dev1,46.208.44.79,Hyderabad,IN,17.3817,78.506,sales-host-07,success,normal,,,
c9b9e5c1-4bd6-498f-b3d2-143b1f59cf18,2026-06-21 01:11:49,user_025,engineering,user_025-dev0,42.54.63.125,Hyderabad,IN,17.3619,78.5851,shared-host-04,success,normal,,,
150ac78c-0394-486c-bdd0-65a50c83838b,2026-06-21 02:27:45,user_022,finance,user_022-dev0,136.180.109.126,Delhi,IN,28.7376,77.0501,shared-host-06,success,normal,,,
28093f62-05cd-4f57-85ef-835ba9cea445,2026-06-21 03:57:33,user_000,engineering,user_000-dev0,212.59.230.13,Delhi,IN,28.8036,77.2219,engineering-host-03,success,normal,,,
ab75893d-5f4b-4c83-87ec-adc7f6b695a0,2026-06-21 04:04:17,user_018,hr,user_018-dev0,146.154.123.78,Delhi,IN,28.6138,77.254,hr-host-01,success,normal,,,
819c548d-93e5-4789-8d6e-240b4be9457e,2026-06-21 04:50:43,user_007,finance,user_007-dev1,177.80.4.44,Hyderabad,IN,17.4856,78.3632,finance-host-15,success,normal,,,
c371c1e3-da9d-4251-a3a8-33305cfca175,2026-06-21 04:59:00,user_023,hr,user_023-dev0,162.217.212.189,Hyderabad,IN,17.3483,78.4513,shared-host-06,success,normal,,,
66cb0e2f-3013-4003-a662-67bfc5a2f9b5,2026-06-21 05:28:14,user_048,hr,user_048-dev0,218.21.74.80,Hyderabad,IN,17.3243,78.5225,hr-host-10,success,normal,,,
f204805e-c528-4cb6-96d7-3771d249f4a8,2026-06-21 05:29:42,user_034,it_admin,user_034-dev0,160.150.83.43,Delhi,IN,28.721,77.0514,it_admin-host-01,success,normal,,,
bf607b31-8e68-4794-a066-cf706698e2f6,2026-06-21 05:59:13,user_053,hr,user_053-dev0,142.214.12.83,Mumbai,IN,19.1373,72.9476,finance-host-05,success,normal,,,
c22cc1a6-34d8-4236-8841-ef6af567eada,2026-06-21 06:11:32,user_064,it_admin,user_064-dev1,165.90.136.28,Bengaluru,IN,12.8473,77.5225,engineering-host-09,success,attack,lateral_movement,lm_user_064_6,
b873591b-e50c-4767-bb35-1f5c5819c8b9,2026-06-21 06:14:32,user_064,it_admin,user_064-dev1,218.113.17.225,Bengaluru,IN,12.8638,77.7092,sales-host-05,success,attack,lateral_movement,lm_user_064_6,
093a2839-9718-44db-a654-ace6a7f31d12,2026-06-21 06:40:16,user_035,engineering,user_035-dev0,182.9.85.78,Bengaluru,IN,13.0066,77.5371,shared-host-01,success,normal,,,
23b39b6d-206e-467c-8290-0750288b00d9,2026-06-21 06:51:33,user_010,engineering,user_010-dev0,68.114.138.130,Pune,IN,18.4913,73.9506,shared-host-04,success,normal,,,
2af86e79-7126-47c0-a5f7-dac6a29deb21,2026-06-21 07:00:32,user_032,finance,user_032-dev1,162.199.239.190,Delhi,IN,28.7683,77.137,shared-host-00,success,normal,,,
133fef4c-f2b0-4bf2-a522-7063abef6638,2026-06-21 07:06:17,user_048,hr,user_048-dev0,117.65.251.176,Hyderabad,IN,17.2943,78.3947,shared-host-03,success,normal,,,
683f21aa-206f-4ac5-8a1f-111266884573,2026-06-21 07:06:31,user_049,it_admin,user_049-dev0,77.141.51.161,Mumbai,IN,19.1031,72.7554,it_admin-host-10,success,normal,,,
b0b6624d-ec2f-4d9b-9256-7deff26b93f8,2026-06-21 07:08:05,user_056,sales,user_056-dev0,35.15.170.138,Delhi,IN,28.5976,77.1988,sales-host-04,success,normal,,,
99659fed-fa5b-466a-979e-148e789ab603,2026-06-21 07:12:33,user_018,hr,user_018-dev0,100.248.63.28,Delhi,IN,28.8197,77.0028,hr-host-09,success,normal,,,
d01c6417-d893-41aa-8835-025933ae6276,2026-06-21 07:12:38,user_023,hr,user_023-dev0,193.182.215.28,Hyderabad,IN,17.3807,78.5682,shared-host-07,success,normal,,,
938ca84d-878b-4b46-b407-07cef32314fb,2026-06-21 07:13:42,user_049,it_admin,user_049-dev0,177.136.104.172,Mumbai,IN,19.0997,72.9039,it_admin-host-10,success,normal,,,
63310b0d-79d8-4469-974d-8ac91161d54e,2026-06-21 07:15:25,user_009,it_admin,user_009-dev1,222.2.173.39,Pune,IN,18.6417,73.9775,shared-host-02,success,normal,,,
d29e1adf-628f-4227-b9cc-396795df57af,2026-06-21 07:18:10,user_003,hr,user_003-dev0,108.101.204.44,Pune,IN,18.5544,73.9858,shared-host-01,success,normal,,,
f0c03db4-6098-4e16-a7be-73b3dc83aed8,2026-06-21 07:20:34,user_034,it_admin,user_034-dev0,193.113.255.217,Delhi,IN,28.6177,77.2366,it_admin-host-12,success,normal,,,
c034f0fb-6584-4b4f-88e9-b2cf18f818bb,2026-06-21 07:22:27,user_028,hr,user_028-dev0,80.201.101.185,Pune,IN,18.4355,73.7441,shared-host-06,success,normal,,,
caf920d1-0e9e-4f58-8aa2-81b9388bd75b,2026-06-21 07:24:44,user_054,it_admin,user_054-dev0,25.236.119.154,Hyderabad,IN,17.281,78.5863,it_admin-host-11,success,normal,,,
53141bed-b611-4ae6-8395-4c8a59f5da35,2026-06-21 07:26:48,user_013,hr,user_013-dev0,73.231.215.124,Hyderabad,IN,17.2903,78.4745,hr-host-05,success,normal,,,
267cf9d6-ad2f-48af-8aa5-9efcc772912b,2026-06-21 07:28:11,user_063,hr,user_063-dev0,59.201.74.117,Delhi,IN,28.8385,77.1516,shared-host-06,success,normal,,,
10b64514-a4ad-4ee5-bfb8-79137bbc3519,2026-06-21 07:36:43,user_043,hr,user_043-dev1,18.176.84.78,Hyderabad,IN,17.2917,78.4327,hr-host-11,success,normal,,,
53dee37e-e126-43ee-aabf-6e98bf0b0d89,2026-06-21 07:39:41,user_003,hr,user_003-dev0,133.145.33.40,Pune,IN,18.5368,73.7582,hr-host-10,success,normal,,,
ed66e2e0-a553-4b84-851f-2e0c4fe4ee45,2026-06-21 07:43:15,user_013,hr,user_013-dev1,176.52.216.76,Hyderabad,IN,17.2888,78.5501,shared-host-02,success,normal,,,
145c48da-f12a-482b-8ffa-61703dfe9c72,2026-06-21 07:45:58,user_053,hr,user_053-dev0,206.127.75.200,Mumbai,IN,19.0884,72.9053,hr-host-05,success,normal,,,
9c8fdc3a-8774-48d5-993a-934fd4312202,2026-06-21 07:54:21,user_032,finance,user_032-dev0,84.17.144.159,Delhi,IN,28.8363,77.1753,finance-host-10,success,normal,,,
1214f3c2-c677-4fc7-a39a-cede0b5f15e5,2026-06-21 07:56:22,user_013,hr,user_013-dev1,182.108.34.38,Hyderabad,IN,17.2506,78.476,hr-host-13,success,normal,,,
4e52b189-aace-44eb-8fb2-ed9259071ae9,2026-06-21 08:00:38,user_028,hr,user_028-dev0,205.217.161.147,Pune,IN,18.6092,73.7327,shared-host-01,success,normal,,,
5ef01b75-0581-4819-b136-530a06385c53,2026-06-21 08:04:37,user_044,it_admin,user_044-dev0,170.189.5.126,Hyderabad,IN,17.5033,78.5735,it_admin-host-09,success,normal,,,
a1572043-e146-4a34-90a5-86ba706ce255,2026-06-21 08:07:49,user_001,sales,user_001-dev0,209.66.243.35,Mumbai,IN,19.2097,72.7917,shared-host-00,success,normal,,,
b08789c9-d5d8-49b8-b799-6444ee16e501,2026-06-21 08:08:16,user_034,it_admin,user_034-dev0,212.129.245.69,Delhi,IN,28.627,77.1159,it_admin-host-06,success,normal,,,
6ba2e4a3-0ab3-48e2-bf62-fd7504d03bce,2026-06-21 08:11:05,user_013,hr,user_013-dev0,73.203.29.32,Hyderabad,IN,17.4117,78.5745,shared-host-02,success,normal,,,
a5ba131b-c7af-4264-b82b-bdfd0fa8498e,2026-06-21 08:11:11,user_056,sales,user_056-dev0,170.130.199.12,Delhi,IN,28.7904,77.1859,sales-host-07,success,normal,,,
d184c3a1-5ff3-4471-92a0-02fb54a02487,2026-06-21 08:12:06,user_050,engineering,user_050-dev1,140.187.158.149,Delhi,IN,28.5974,77.1684,shared-host-09,success,normal,,,
f628a456-a43a-4ffb-860a-e4ee697c47a1,2026-06-21 08:17:22,user_051,sales,user_051-dev0,161.57.91.102,Pune,IN,18.6251,73.9191,sales-host-00,success,normal,,,
5b6e69d3-ea73-40ab-a678-7805aaf0e8eb,2026-06-21 08:20:45,user_013,hr,user_013-dev1,139.199.96.58,Hyderabad,IN,17.2765,78.5169,hr-host-13,success,normal,,,
5dab549a-9ce1-448d-bc5c-7f3636fdac4a,2026-06-21 08:21:56,user_023,hr,user_023-dev0,116.209.103.80,Hyderabad,IN,17.2978,78.4091,hr-host-08,success,normal,,,
eb1cfc98-e649-4ac9-ae54-fe9f9571cfbd,2026-06-21 08:24:12,user_041,sales,user_041-dev0,194.153.248.55,Pune,IN,18.4,73.8347,shared-host-05,success,normal,,,
48097c40-aadf-4c50-bf6c-2e3f1e086dd9,2026-06-21 08:24:55,user_014,it_admin,user_014-dev0,142.41.241.158,Delhi,IN,28.7686,77.1086,shared-host-05,success,normal,,,
979211f2-4789-4359-8580-7971a8f93f7d,2026-06-21 08:25:02,user_022,finance,user_022-dev0,197.30.183.241,Delhi,IN,28.7061,77.0072,finance-host-01,success,normal,,,
092f30f4-7a9f-4b07-ad22-f55ea572c4a3,2026-06-21 08:25:32,user_038,hr,user_038-dev0,142.144.70.251,Bengaluru,IN,13.0344,77.7034,hr-host-00,success,normal,,,
cb65a6f0-c469-4e2b-9498-7466d2301dcd,2026-06-21 08:29:04,user_044,it_admin,user_044-dev0,187.42.103.182,Hyderabad,IN,17.3574,78.3522,it_admin-host-15,success,normal,,,
b4e33833-de07-4453-97c1-184de7706cba,2026-06-21 08:31:06,user_003,hr,user_003-dev1,193.21.77.249,Pune,IN,18.4652,73.7336,hr-host-09,success,normal,,,
6e2ed0b9-4eda-4efb-9941-0f01989b4a1e,2026-06-21 08:32:50,user_055,engineering,user_055-dev0,134.244.43.97,Mumbai,IN,19.2014,72.9292,engineering-host-06,success,normal,,,
d31f91b9-b0bd-4b7a-b6c3-f411f983bc56,2026-06-21 08:33:11,user_050,engineering,user_050-dev1,218.192.72.167,Delhi,IN,28.8029,77.0076,engineering-host-12,success,normal,,,
bc69b302-4a59-45c2-a1ab-cb7a8fa3dcc2,2026-06-21 08:33:33,user_048,hr,user_048-dev0,193.117.199.120,Hyderabad,IN,17.3759,78.4939,hr-host-14,success,normal,,,
c5b0a6a7-2ae5-4657-a568-049cc17ce1a7,2026-06-21 08:37:31,user_061,sales,user_061-dev0,177.204.148.161,Delhi,IN,28.8303,76.9746,shared-host-03,success,normal,,,
6ec05baf-4258-4828-8ca7-2b9d3e7c2127,2026-06-21 08:41:21,user_010,engineering,user_010-dev0,99.73.113.157,Pune,IN,18.5411,73.9845,shared-host-06,success,normal,,,
17d04aad-bc4b-472b-bcb5-2a3310cfe4f0,2026-06-21 08:44:10,user_000,engineering,user_000-dev0,49.210.146.78,Delhi,IN,28.7433,77.0505,shared-host-05,success,normal,,,
3daab2fb-35c3-44a3-9c74-45ea30fd35d2,2026-06-21 08:45:34,user_011,sales,user_011-dev0,213.63.215.66,Delhi,IN,28.6033,77.1109,sales-host-00,success,normal,,,
ac7b6244-6407-4320-b4c1-35102b09be4f,2026-06-21 08:47:49,user_037,finance,user_037-dev0,196.129.175.113,Mumbai,IN,19.0859,72.9273,shared-host-08,success,normal,,,
a0724d53-cfd4-4a1a-9872-b295db8e9e5d,2026-06-21 08:52:23,user_022,finance,user_022-dev0,90.220.31.189,Delhi,IN,28.7279,76.9566,shared-host-05,success,normal,,,
15dff7c2-ca72-4b2e-b7ea-23164103aa23,2026-06-21 08:52:56,user_043,hr,user_043-dev1,87.30.167.192,Hyderabad,IN,17.3484,78.5051,hr-host-09,success,normal,,,
697b6aa5-299f-463b-89a0-8f43301912df,2026-06-21 08:53:07,user_032,finance,user_032-dev0,22.77.183.96,Delhi,IN,28.6172,77.1462,shared-host-00,success,normal,,,
9ec46e78-798e-4fe1-86c4-75c9d5a3a38f,2026-06-21 08:53:54,user_000,engineering,user_000-dev0,219.243.15.142,Delhi,IN,28.6804,77.2081,engineering-host-01,success,normal,,,
04aadee1-476d-4fdf-a6ae-a729616e2ba0,2026-06-21 08:54:34,user_049,it_admin,user_049-dev0,43.25.67.153,Mumbai,IN,19.1245,72.771,shared-host-05,success,normal,,,
66d76513-fde6-4f26-907e-e406e93b2933,2026-06-21 08:55:12,user_012,finance,user_012-dev1,196.126.241.0,Delhi,IN,28.7332,77.0716,finance-host-06,success,normal,,,
a2a16018-4a99-4578-bd2f-9957e85ac433,2026-06-21 08:56:46,user_018,hr,user_018-dev0,202.231.140.195,Delhi,IN,28.6154,77.0527,hr-host-10,success,normal,,,
901913ee-b80b-483d-9b60-c6abb2f736f6,2026-06-21 08:56:51,user_059,it_admin,user_059-dev0,162.161.74.43,Hyderabad,IN,17.3279,78.5848,shared-host-08,success,normal,,,
198585aa-37e8-4ef2-a008-cc3f535c99e7,2026-06-21 08:59:04,user_000,engineering,user_000-dev0,197.228.3.223,Delhi,IN,28.5779,77.2346,shared-host-06,success,normal,,,
37a6b19b-8873-4d16-9ff4-3c60a490c30d,2026-06-21 09:01:37,user_045,engineering,user_045-dev0,193.211.99.161,Pune,IN,18.5207,73.7455,shared-host-07,success,normal,,,
c3b87b17-cf82-499b-b041-167183e8c66d,2026-06-21 09:01:39,user_051,sales,user_051-dev0,187.120.147.231,Pune,IN,18.5267,73.8504,shared-host-09,success,normal,,,
755c4b43-8a8f-4d0d-8e57-df7e0b748ca9,2026-06-21 09:04:15,user_061,sales,user_061-dev0,3.117.132.198,Delhi,IN,28.8074,77.089,sales-host-12,success,normal,,,
000105e8-a1df-4e88-85a7-e2fb652e8a5a,2026-06-21 09:05:26,user_002,finance,user_002-dev0,134.50.41.133,Pune,IN,18.5082,73.9052,finance-host-09,success,normal,,,
c46e7f61-d2ea-400c-ae43-325756a89778,2026-06-21 09:05:56,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.438,78.6226,hr-host-05,failure,attack,brute_force,bf_user_013_6,
a8747410-a5c3-4096-b4c1-112a71f3f0a7,2026-06-21 09:05:58,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.2913,78.5578,hr-host-07,failure,attack,brute_force,bf_user_013_6,
235b1617-64e8-473c-8d1e-9c3d971e2f7c,2026-06-21 09:06:04,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4653,78.5672,hr-host-07,failure,attack,brute_force,bf_user_013_6,
7b0bc231-5c78-414e-a317-61bd4c51b5ff,2026-06-21 09:06:05,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4468,78.426,hr-host-07,failure,attack,brute_force,bf_user_013_6,
ba4f4080-978b-415c-ac53-a323c53d9ee5,2026-06-21 09:06:16,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.2939,78.4446,hr-host-07,failure,attack,brute_force,bf_user_013_6,
efc45956-d42e-4d34-a2c1-5df2cced80ba,2026-06-21 09:06:23,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4728,78.4234,hr-host-01,failure,attack,brute_force,bf_user_013_6,
1801e979-ff01-4cb2-abe1-872f54b8474c,2026-06-21 09:06:24,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.2555,78.4258,shared-host-07,failure,attack,brute_force,bf_user_013_6,
e285c227-7773-4f11-8e22-082403de6eed,2026-06-21 09:06:24,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.3216,78.3916,shared-host-06,failure,attack,brute_force,bf_user_013_6,
deafb219-46d8-4c55-803d-402fdb22a4b5,2026-06-21 09:06:26,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4177,78.6142,shared-host-02,failure,attack,brute_force,bf_user_013_6,
499215b9-d3fa-42f8-bdab-c5aa607603ad,2026-06-21 09:06:28,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4559,78.5004,hr-host-01,failure,attack,brute_force,bf_user_013_6,
2294f60d-743f-4104-bcec-cc7f2df0c1bb,2026-06-21 09:06:30,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.3485,78.4525,hr-host-06,failure,attack,brute_force,bf_user_013_6,
02ed0348-f4e7-4876-b6e0-3929102f89b0,2026-06-21 09:06:35,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4827,78.4949,shared-host-07,failure,attack,brute_force,bf_user_013_6,
a29051e2-a752-4ee9-ae5c-50da658f1d05,2026-06-21 09:06:44,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4262,78.544,hr-host-07,failure,attack,brute_force,bf_user_013_6,
be7cb4d6-1ddc-4766-a88f-ff6f68f9b11f,2026-06-21 09:06:51,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.3822,78.5323,hr-host-15,failure,attack,brute_force,bf_user_013_6,
826eefe4-5d24-42e4-8882-b5aa467f0af1,2026-06-21 09:06:54,user_019,it_admin,user_019-dev0,211.108.42.17,Mumbai,IN,18.97,72.9396,it_admin-host-07,success,normal,,,
3d2bd5ae-fe31-48bc-a0d9-51d5d8d73aa1,2026-06-21 09:06:56,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4422,78.5434,shared-host-06,failure,attack,brute_force,bf_user_013_6,
fb2856c0-abbe-44b7-a385-dd7217a1d063,2026-06-21 09:06:56,user_033,hr,user_033-dev0,45.79.59.87,Mumbai,IN,18.9789,72.9655,hr-host-11,success,normal,,,
4cfc8b62-3eee-4d03-82ec-5d82f025ddbe,2026-06-21 09:07:16,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.2651,78.4207,hr-host-15,failure,attack,brute_force,bf_user_013_6,
c5e8c9c7-7e3a-45f0-8a8b-10475c226ffd,2026-06-21 09:07:34,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4842,78.4469,hr-host-06,failure,attack,brute_force,bf_user_013_6,
d577141c-bf87-4dd7-ba16-27cd549eda06,2026-06-21 09:07:36,user_003,hr,user_003-dev1,143.215.142.227,Pune,IN,18.4627,73.8308,hr-host-11,success,normal,,,
77de212e-a30c-4ddf-a13b-0a7667909c60,2026-06-21 09:07:41,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.2938,78.5123,shared-host-02,failure,attack,brute_force,bf_user_013_6,
47ed9ef6-2f12-4ec6-a1ff-9a6bc766cf98,2026-06-21 09:07:47,user_012,finance,user_012-dev1,195.8.34.127,Delhi,IN,28.6689,77.0034,finance-host-01,success,normal,,,
f9155ec5-0f93-4904-b038-a5013291d554,2026-06-21 09:08:02,user_013,hr,user_013-dev0,169.137.125.108,Hyderabad,IN,17.4327,78.5421,hr-host-07,failure,attack,brute_force,bf_user_013_6,
eb04f39f-96d9-4f7f-a122-98cf3abcba04,2026-06-21 09:08:08,user_038,hr,user_038-dev0,202.245.238.242,Bengaluru,IN,13.0236,77.5357,hr-host-05,success,normal,,,
7bbbad51-d8f6-4a2c-b81f-00c652a1a3ae,2026-06-21 09:08:12,user_019,it_admin,user_019-dev0,214.250.247.169,Mumbai,IN,19.0958,72.9631,it_admin-host-09,success,normal,,,
c47b3307-5c61-4a9a-9593-91291727ece1,2026-06-21 09:08:39,user_060,engineering,user_060-dev0,223.155.140.185,Bengaluru,IN,12.9818,77.5004,engineering-host-05,success,normal,,,
382dc62f-10d4-45d3-8e8a-d1f9ef4e0903,2026-06-21 09:10:20,user_064,it_admin,user_064-dev1,163.75.206.233,Bengaluru,IN,13.0351,77.6562,it_admin-host-13,success,normal,,,
61306855-71e9-4b18-950c-bda9dee2476e,2026-06-21 09:11:22,user_056,sales,user_056-dev0,183.198.34.149,Delhi,IN,28.6483,77.1873,sales-host-09,success,normal,,,
1f1d2cf2-a170-40d4-9a3d-8d0d50e6f9d8,2026-06-21 09:11:45,user_049,it_admin,user_049-dev0,209.29.116.21,Mumbai,IN,19.0408,72.9172,it_admin-host-11,success,normal,,,
1b688f25-13ab-4dfc-b21e-17eae3444e3f,2026-06-21 09:12:34,user_013,hr,user_013-dev1,196.77.207.176,Hyderabad,IN,17.383,78.4205,hr-host-13,success,attack,device_spoofing,ds_user_013_6,"{""os"": ""Android 15"", ""browser"": ""Chrome 126"", ""screen"": ""1920x1080""}"
3bade50b-81e9-4215-a262-ae5061efab63,2026-06-21 09:14:28,user_050,engineering,user_050-dev1,197.78.254.228,Delhi,IN,28.7301,77.031,engineering-host-01,success,normal,,,
2b88c41d-4592-4ccb-bd6d-5a645d6d2242,2026-06-21 09:14:38,user_036,sales,user_036-dev0,108.126.148.222,Hyderabad,IN,17.2704,78.6204,shared-host-08,success,normal,,,
69f8b224-7c52-4339-9c65-f3f0f2c6a5ad,2026-06-21 09:14:50,user_023,hr,user_023-dev0,157.244.54.140,Hyderabad,IN,17.2658,78.3723,hr-host-00,success,normal,,,
2ab6120c-cf86-4b82-8a49-8961a290fed9,2026-06-21 09:15:58,user_049,it_admin,user_049-dev0,139.157.2.87,Mumbai,IN,19.1677,72.9169,it_admin-host-10,success,normal,,,
