event_id,timestamp,user_id,dept,host,device_id,status,label,attack_type,attack_id,hour_zscore,geo_distance_km,geo_velocity_kmh,time_since_last_event_min,is_new_device,fingerprint_mismatch,is_new_host,is_foreign_dept,is_first_time_in_this_dept,foreign_dept_burst_distinct,new_host_burst_count,graph_dist_from_history,failure_burst_count,entity_history_days,entity_history_event_count,is_cold_start_entity,cold_start_blend_weight
c1c9c6d8-6c7b-4c7f-b117-210a7b5e7aec,2026-06-24 17:20:47,user_046,sales,sales-host-08,user_046-dev0,success,normal,,,1.354,14.01,3.41,246.43,0,0,0,0,0,0,0,0,0,9.26,72,0,1.0
0367e5b8-eb7b-4752-a269-d43b432d07a9,2026-06-24 17:20:59,user_037,finance,finance-host-09,user_037-dev0,success,normal,,,1.007,15.82,37.25,25.48,0,0,0,0,0,0,0,0,0,9.36,94,0,1.0
e6c52b46-7713-4c80-be50-3e472a444442,2026-06-24 17:21:38,user_064,it_admin,shared-host-07,user_064-dev1,success,normal,,,1.31,11.41,66.81,10.25,0,0,0,0,0,0,0,0,0,9.44,95,0,1.0
f36ce6b6-da4f-40e2-ab4b-727d4a065e41,2026-06-24 17:25:36,user_020,engineering,engineering-host-14,user_020-dev0,success,normal,,,0.525,2.19,1.52,86.35,0,0,0,0,0,0,0,0,0,9.15,104,0,1.0
618fe75d-13c1-4b64-ab7d-901775b29b82,2026-06-24 17:27:55,user_027,finance,finance-host-13,user_027-dev0,success,normal,,,1.266,8.99,33.99,15.87,0,0,0,0,0,0,0,0,0,9.26,83,0,1.0
2070d408-b048-4e73-8f81-cf28bce337a1,2026-06-24 17:28:36,user_059,it_admin,shared-host-08,user_059-dev0,success,normal,,,1.394,20.09,40.89,29.48,0,0,0,0,0,0,0,0,0,9.65,87,0,1.0
ea9a7223-646c-42a6-a7c4-f430cdd8bb5c,2026-06-24 17:29:24,user_045,engineering,engineering-host-10,user_045-dev0,success,normal,,,0.953,18.21,13.53,80.78,0,0,0,0,0,0,0,0,0,9.5,86,0,1.0
17916637-1815-49fd-8db0-fd3d7d09cecb,2026-06-24 17:32:47,user_059,it_admin,it_admin-host-10,user_059-dev0,success,normal,,,1.384,5.99,85.96,4.18,0,0,0,0,0,0,0,0,0,9.65,88,0,1.0
296e67d9-efff-4519-8638-3429efb1a907,2026-06-24 17:33:56,user_021,sales,sales-host-00,user_021-dev0,success,normal,,,1.194,17.97,28.03,38.47,0,0,0,0,0,0,0,0,0,9.38,101,0,1.0
8f21c552-7749-46ec-bab8-49998b6692c4,2026-06-24 17:39:27,user_031,sales,shared-host-05,user_031-dev0,success,normal,,,1.086,8.41,3.18,158.65,0,0,0,0,0,0,0,0,0,9.07,100,0,1.0
8cd09a5f-6854-44ea-bf59-3260ace0c215,2026-06-24 17:39:52,user_046,sales,shared-host-09,user_046-dev0,success,normal,,,1.424,14.94,46.97,19.08,0,0,0,0,0,0,0,0,0,9.27,73,0,1.0
f75d5552-f4fd-44e8-9083-aedd0293d13c,2026-06-24 17:43:13,user_016,sales,sales-host-14,user_016-dev1,success,normal,,,1.177,15.57,17.75,52.65,0,0,0,0,0,0,0,0,0,9.33,116,0,1.0
445a3696-325b-4c99-91ca-2e1d8be3ebbe,2026-06-24 17:43:13,user_045,engineering,engineering-host-12,user_045-dev0,success,normal,,,1.009,14.49,62.91,13.82,0,0,0,0,0,0,0,0,0,9.51,87,0,1.0
51eb1491-75d1-45cd-955b-53121027b1e6,2026-06-24 17:46:37,user_005,engineering,engineering-host-03,user_005-dev0,success,normal,,,1.083,5.57,2.06,162.57,0,0,0,0,0,0,0,0,0,9.57,81,0,1.0
814f50eb-6b07-4ca9-b897-98ef80bc417a,2026-06-24 17:49:14,user_035,engineering,engineering-host-04,user_035-dev0,success,normal,,,0.97,28.55,6.99,244.97,0,0,0,0,0,0,0,0,0,9.35,85,0,1.0
69541e64-ac88-4c39-af03-1f619778f7e4,2026-06-24 17:51:13,user_024,it_admin,it_admin-host-05,user_024-dev0,success,normal,,,0.993,9.5,8.9,64.03,0,0,0,0,0,0,0,0,0,9.29,92,0,1.0
86d142ea-9c87-4efb-aca5-d5ef1953f455,2026-06-24 17:54:38,user_002,finance,finance-host-09,user_002-dev0,success,normal,,,1.423,19.4,16.56,70.27,0,0,0,0,0,0,0,0,0,9.63,94,0,1.0
22ec87fe-e459-4bb6-bc25-06d900dcb3b6,2026-06-24 18:01:43,user_045,engineering,shared-host-04,user_045-dev0,failure,normal,,,1.083,16.96,55.02,18.5,0,0,0,0,0,0,0,0,0,9.53,88,0,1.0
0acd06b1-88e0-4efa-86be-f2a1887c1dcd,2026-06-24 18:01:55,user_045,engineering,shared-host-04,user_045-dev0,success,normal,,,1.065,8.4,504.28,0.2,0,0,0,0,0,0,0,0,1,9.53,89,0,1.0
2f7486d0-a63b-4964-8414-dfd765caf636,2026-06-24 18:02:35,user_031,sales,sales-host-06,user_031-dev1,success,normal,,,1.202,19.61,50.86,23.13,0,0,0,0,0,0,0,0,0,9.09,101,0,1.0
c7029f2d-0ace-43e0-bd87-7a7655f86bda,2026-06-24 18:07:49,user_024,it_admin,it_admin-host-06,user_024-dev0,success,normal,,,1.06,19.41,70.16,16.6,0,0,0,0,0,0,0,0,0,9.3,93,0,1.0
587198bc-2bd7-412a-94ee-30cda03d6516,2026-06-24 18:12:50,user_029,it_admin,it_admin-host-11,user_029-dev0,success,normal,,,0.939,8.9,4.62,115.52,0,0,0,0,0,0,0,0,0,9.34,98,0,1.0
34230227-247a-48af-873a-74d2b7fb4a17,2026-06-24 18:15:23,user_031,sales,sales-host-12,user_031-dev1,success,normal,,,1.257,6.76,31.71,12.8,0,0,0,0,0,0,0,0,0,9.1,102,0,1.0
ce949806-104c-46a7-8cc3-df34faef3c45,2026-06-24 18:18:16,user_024,it_admin,it_admin-host-00,user_024-dev0,success,normal,,,1.099,21.19,121.65,10.45,0,0,0,0,0,0,0,0,0,9.31,94,0,1.0
d9372266-76c1-40d8-8c63-ece30e264f1c,2026-06-24 18:18:56,user_009,it_admin,it_admin-host-06,user_009-dev0,success,normal,,,0.951,3.03,2.44,74.63,0,0,0,0,0,0,0,0,0,9.39,114,0,1.0
aff09ed8-fee8-4f4d-b730-d18d092d6323,2026-06-24 18:20:24,user_024,it_admin,shared-host-01,user_024-dev0,success,normal,,,1.093,13.37,376.08,2.13,0,0,0,0,0,0,0,0,0,9.31,95,0,1.0
99fdce26-b73f-46a3-a4db-adb6e76d1607,2026-06-24 18:35:58,user_042,finance,finance-host-07,user_042-dev0,success,normal,,,1.135,8.28,3.6,138.12,0,0,0,0,0,0,0,0,0,9.37,88,0,1.0
150f7b9b-d9e1-406c-8cdf-32904c47d03e,2026-06-24 18:39:00,user_018,hr,shared-host-00,unknown-dev-f69add,success,attack,credential_misuse,cm_user_018_9,2.784,13.57,4.09,199.25,1,0,0,0,0,0,0,0,0,9.41,89,0,1.0
fa139f1a-70b7-4f9c-ac06-43d307dfd376,2026-06-24 18:39:19,user_020,engineering,engineering-host-03,user_020-dev1,success,normal,,,0.912,21.28,17.32,73.72,0,0,0,0,0,0,0,0,0,9.2,105,0,1.0
f44b7a9e-bf56-4b24-b343-817bd8aef06c,2026-06-24 18:40:02,user_006,sales,shared-host-07,user_006-dev0,success,normal,,,1.483,10.05,5.84,103.3,0,0,0,0,0,0,0,0,0,9.29,92,0,1.0
ddd634d1-5564-49fd-a012-9bdbac0c6657,2026-06-24 18:44:02,user_020,engineering,engineering-host-13,user_020-dev1,success,normal,,,0.928,6.96,88.57,4.72,0,0,0,0,0,0,0,0,0,9.21,106,0,1.0
0e04248c-5fa9-4740-8e82-1a856c448d8a,2026-06-24 18:44:12,user_052,finance,finance-host-04,user_052-dev1,success,normal,,,1.378,10.77,7.21,89.65,0,0,0,0,0,0,0,0,0,9.49,101,0,1.0
7c15d28b-9468-4094-b656-cbc166c4d3bc,2026-06-24 18:45:38,user_031,sales,sales-host-01,user_031-dev0,success,normal,,,1.407,17.07,33.85,30.25,0,0,0,0,0,0,0,0,0,9.12,103,0,1.0
bc7c5c78-6130-47f6-a2a2-544ed4967352,2026-06-24 18:55:44,user_005,engineering,it_admin-host-12,user_005-dev0,success,normal,,,1.419,8.12,7.05,69.12,0,0,1,1,0,0,0,1,0,9.62,82,0,1.0
7cdc7901-e209-4471-b2ee-f17fc285fc65,2026-06-24 19:16:10,user_024,it_admin,shared-host-09,user_024-dev0,success,normal,,,1.357,20.27,21.81,55.77,0,0,0,0,0,0,0,0,0,9.35,96,0,1.0
264c8505-9f8a-43ac-acda-a57e131de135,2026-06-24 19:20:55,user_047,finance,shared-host-05,user_047-dev0,success,normal,,,1.315,10.1,4.16,145.67,0,0,0,0,0,0,0,0,0,9.77,91,0,1.0
fb1f128a-c275-4326-806d-2b7485309d17,2026-06-24 19:25:32,user_059,it_admin,it_admin-host-11,user_059-dev0,success,normal,,,1.888,5.15,2.74,112.75,0,0,0,0,0,0,0,0,0,9.73,89,0,1.0
233b35f0-762e-49b6-ab9a-5b6171e726d9,2026-06-24 19:36:25,user_020,engineering,shared-host-03,user_020-dev0,success,normal,,,1.193,11.02,12.62,52.38,0,0,0,0,0,0,0,0,0,9.24,107,0,1.0
f4882afc-3032-40ff-9c07-1a1c49ce8763,2026-06-24 19:43:05,user_020,engineering,engineering-host-13,user_020-dev1,success,normal,,,1.214,21.01,189.12,6.67,0,0,0,0,0,0,0,0,0,9.25,108,0,1.0
e35eea9c-9195-4dae-b62b-9664d08c173a,2026-06-24 19:43:14,user_029,it_admin,finance-host-06,user_029-dev0,failure,normal,,,1.372,18.57,12.33,90.4,0,0,0,1,0,0,0,0,0,9.4,99,0,1.0
4858ae45-d2f8-40e0-8b06-0f9404855cc0,2026-06-24 19:43:17,user_029,it_admin,finance-host-06,user_029-dev0,success,normal,,,1.348,20.27,1215.93,0.05,0,0,0,1,0,1,0,0,1,9.4,100,0,1.0
d8cc46f9-e8eb-481c-b184-a506cc2bbfce,2026-06-24 20:01:50,user_002,finance,shared-host-00,user_002-dev0,success,attack,lateral_movement,lm_user_002_9,2.112,13.52,6.38,127.2,0,0,0,0,0,0,0,0,0,9.71,95,0,1.0
5d72d227-a6a4-4bfd-90cd-96578ae70f4f,2026-06-24 20:02:50,user_002,finance,it_admin-host-11,user_002-dev0,success,attack,lateral_movement,lm_user_002_9,2.061,10.45,626.71,1.0,0,0,1,1,1,0,0,2,0,9.71,96,0,1.0
b0c46ffc-4908-41b6-ab6f-4827ce2ba6ac,2026-06-24 20:04:50,user_002,finance,engineering-host-05,user_002-dev0,success,attack,lateral_movement,lm_user_002_9,2.019,10.06,301.79,2.0,0,0,1,1,1,1,1,3,0,9.72,97,0,1.0
9a75bcfe-beb9-4bf5-b90f-25acde6a0c49,2026-06-24 20:07:50,user_002,finance,sales-host-08,user_002-dev0,success,attack,lateral_movement,lm_user_002_9,1.984,17.25,345.07,3.0,0,0,1,1,1,2,2,2,0,9.72,98,0,1.0
5edaeca8-e0c8-4ac7-bd79-96e68acd4013,2026-06-24 20:17:50,user_002,finance,engineering-host-15,user_002-dev0,success,attack,lateral_movement,lm_user_002_9,1.988,13.45,80.7,10.0,0,0,1,1,0,3,3,1,0,9.72,99,0,1.0
cbb74278-e478-4d36-8f77-34041e40ed24,2026-06-24 20:39:50,user_034,it_admin,hr-host-00,user_034-dev0,success,normal,,,2.676,19.54,3.7,316.48,0,0,1,1,1,0,0,1,0,9.52,90,0,1.0
19ce4e21-451d-4756-b328-b9d3cc696860,2026-06-24 21:24:07,user_009,it_admin,it_admin-host-06,user_009-dev1,success,normal,,,1.9,18.05,5.85,185.18,0,0,0,0,0,0,0,0,0,9.51,115,0,1.0
f8163fa1-bb91-4f5d-be37-e34f4b8e5094,2026-06-24 21:29:35,user_032,finance,finance-host-04,user_032-dev0,success,normal,,,3.188,16.19,3.6,269.67,0,0,0,0,0,0,0,0,0,9.87,96,0,1.0
69316433-bab6-4834-9564-1d6027ae3e76,2026-06-24 21:32:00,user_052,finance,finance-host-09,user_052-dev1,success,attack,credential_misuse,cm_user_052_9,2.175,31.24,11.17,167.8,0,0,0,0,0,0,0,0,0,9.61,102,0,1.0
0213c57a-382a-4121-b3f3-63df08449713,2026-06-24 21:55:00,user_022,finance,finance-host-10,unknown-dev-261b99,success,attack,credential_misuse,cm_user_022_9,2.67,18.16,2.3,472.83,1,0,0,0,0,0,0,0,0,9.69,113,0,1.0
c1aa1373-ff98-4e05-95f8-c6d6111ea7dc,2026-06-24 21:56:33,user_012,finance,finance-host-06,user_012-dev1,success,normal,,,2.87,12.87,2.23,345.75,0,0,0,0,0,0,0,0,0,9.57,119,0,1.0
e636f57a-b661-46c5-b5be-8e70353385b3,2026-06-24 22:07:00,user_004,it_admin,it_admin-host-14,unknown-dev-d6a831,success,attack,credential_misuse,cm_user_004_9,2.698,12.96,2.58,301.53,1,0,0,0,0,0,0,0,0,9.53,103,0,1.0
0bd673ec-f169-413c-b0ca-b12f4b440f33,2026-06-24 22:55:20,user_005,engineering,engineering-host-04,user_005-dev0,success,normal,,,2.612,10.17,2.55,239.6,0,0,0,0,0,0,0,0,0,9.78,83,0,1.0
b4321978-2fa4-4549-bcd3-2a463ca84730,2026-06-24 22:59:01,user_041,sales,shared-host-08,user_041-dev0,success,normal,,,4.516,1.49,0.18,483.95,0,0,0,0,0,0,0,0,0,9.63,90,0,1.0
fd2478cb-4285-4ba1-908b-1c7565e1014b,2026-06-25 00:25:30,user_004,it_admin,hr-host-11,user_004-dev0,failure,normal,,,3.36,8.61,3.73,138.5,0,0,1,1,1,0,0,2,0,9.62,104,0,1.0
d4f6f546-7b22-4ba9-9ae0-0c01b49e9731,2026-06-25 00:25:36,user_004,it_admin,hr-host-11,user_004-dev0,success,normal,,,3.246,20.65,1239.15,0.1,0,0,0,1,0,1,1,0,1,9.62,105,0,1.0
2967261e-6aff-43d7-b35e-8f321951e51a,2026-06-25 01:04:47,user_029,it_admin,shared-host-07,user_029-dev0,success,normal,,,2.876,10.82,2.02,321.5,0,0,0,0,0,0,0,0,0,9.62,101,0,1.0
53797963-7e3a-471c-bc56-223c26f44596,2026-06-25 01:08:42,user_014,it_admin,shared-host-05,user_014-dev0,failure,normal,,,4.223,34.57,3.7,561.0,0,0,0,0,0,0,0,0,0,9.54,83,0,1.0
6c44af25-8659-4c4b-b9f4-851559947286,2026-06-25 01:08:56,user_014,it_admin,shared-host-05,user_014-dev0,success,normal,,,4.005,24.53,1472.08,0.23,0,0,0,0,0,0,0,0,1,9.54,84,0,1.0
f3d3898f-804d-4035-948a-995b2b20ad07,2026-06-25 01:09:06,user_033,hr,hr-host-04,user_033-dev0,success,normal,,,4.014,8.9,0.83,642.58,0,0,0,0,0,0,0,0,0,9.75,100,0,1.0
17373073-4dc4-43d8-b015-291ed6bf8a8f,2026-06-25 03:16:23,user_048,hr,hr-host-13,user_048-dev0,success,normal,,,2.624,23.19,1.74,798.2,0,0,0,0,0,0,0,0,0,9.8,92,0,1.0
bedf4ab2-7366-4b10-a572-f9bce2d2b0cb,2026-06-25 03:45:13,user_054,it_admin,shared-host-00,user_054-dev0,success,normal,,,2.553,16.22,1.42,686.23,0,0,0,0,0,0,0,0,0,9.78,77,0,1.0
b8acffd8-5ce8-4655-acea-4381d7c134eb,2026-06-25 04:10:10,user_035,engineering,engineering-host-12,user_035-dev0,success,normal,,,3.232,21.9,2.12,620.93,0,0,0,0,0,0,0,0,0,9.78,86,0,1.0
6e32ab31-027e-4633-8cc2-2c57c179a2b0,2026-06-25 04:25:43,user_025,engineering,engineering-host-02,user_025-dev0,success,normal,,,2.528,21.99,1.94,680.18,0,0,0,0,0,0,0,0,0,10.17,92,0,1.0
91a2a006-948f-4679-b160-57a23883aba2,2026-06-25 04:41:21,user_004,it_admin,it_admin-host-08,user_004-dev0,success,normal,,,2.863,5.18,1.21,255.75,0,0,0,0,0,0,0,0,0,9.8,106,0,1.0
09bb5555-5006-4577-9867-94f90fbc7807,2026-06-25 04:57:58,user_044,it_admin,shared-host-01,user_044-dev0,success,normal,,,1.782,23.28,1.9,735.0,0,0,0,0,0,0,0,0,0,9.85,105,0,1.0
63b4f606-adbe-4db4-a69b-a97b64d683cf,2026-06-25 05:08:10,user_026,sales,sales-host-08,user_026-dev0,success,normal,,,2.505,12.34,1.04,710.1,0,0,0,0,0,0,0,0,0,9.68,98,0,1.0
76a5ac43-ea64-44ad-a8e2-027663523a35,2026-06-25 06:13:09,user_005,engineering,shared-host-02,user_005-dev0,success,normal,,,2.437,10.28,1.41,437.82,0,0,0,0,0,0,0,0,0,10.09,84,0,1.0
d5b1cbd0-0e84-4076-a7d2-79a3cdc67381,2026-06-25 06:20:38,user_059,it_admin,shared-host-08,user_059-dev0,success,normal,,,1.791,16.7,1.53,655.1,0,0,0,0,0,0,0,0,0,10.18,90,0,1.0
57d28243-565b-4020-a213-150b9f50bbf8,2026-06-25 06:46:39,user_041,sales,sales-host-12,user_041-dev0,success,normal,,,1.648,2.3,0.29,467.63,0,0,0,0,0,0,0,0,0,9.95,91,0,1.0
7770432f-c4bc-4a32-b40f-3e6708c0c37b,2026-06-25 07:05:32,user_032,finance,finance-host-09,user_032-dev1,success,normal,,,1.276,4.6,0.48,575.95,0,0,0,0,0,0,0,0,0,10.27,97,0,1.0
85363407-c2ac-4069-a719-a49aee44b2da,2026-06-25 07:09:20,user_042,finance,finance-host-07,user_042-dev0,failure,normal,,,2.067,8.5,0.68,753.37,0,0,0,0,0,0,0,0,0,9.89,89,0,1.0
f02ed714-883c-4ca2-823c-c76f4ad5cde1,2026-06-25 07:09:25,user_042,finance,finance-host-07,user_042-dev0,success,normal,,,2.011,21.57,1294.28,0.08,0,0,0,0,0,0,0,0,1,9.89,90,0,1.0
1b849dd3-e598-46db-942c-48cb7b940bac,2026-06-25 07:10:16,user_033,hr,hr-host-08,user_033-dev0,success,normal,,,1.668,4.81,0.8,361.17,0,0,0,0,0,0,0,0,0,10.01,101,0,1.0
ee712555-9288-4792-b8cc-ac169fb94ca0,2026-06-25 07:10:29,user_043,hr,hr-host-11,user_043-dev1,success,normal,,,1.742,4.89,0.3,983.13,0,0,0,0,0,0,0,0,0,9.99,94,0,1.0
104e78dc-7ce5-4f9d-bd83-73cbf55f90e2,2026-06-25 07:13:08,user_035,engineering,shared-host-07,user_035-dev0,failure,attack,brute_force,bf_user_035_10,2.208,21.53,7.06,182.97,0,0,0,0,0,0,0,0,0,9.91,87,0,1.0
b22652a2-efd1-478d-bbe5-0ee917b3f73f,2026-06-25 07:13:12,user_035,engineering,engineering-host-04,user_035-dev0,failure,attack,brute_force,bf_user_035_10,2.143,26.01,1560.47,0.07,0,0,0,0,0,0,0,0,1,9.91,88,0,1.0
cda8e641-4bd8-4ea4-a965-ff95759459fb,2026-06-25 07:13:14,user_035,engineering,engineering-host-02,user_035-dev0,failure,attack,brute_force,bf_user_035_10,2.081,28.08,1685.05,0.03,0,0,0,0,0,0,0,0,2,9.91,89,0,1.0
169b5a13-9725-4c0d-b0da-7051c8d37071,2026-06-25 07:13:16,user_035,engineering,engineering-host-01,user_035-dev0,failure,attack,brute_force,bf_user_035_10,2.024,20.66,1239.42,0.03,0,0,0,0,0,0,0,0,3,9.91,90,0,1.0
0b32d7b4-68b1-4a1a-ba60-6c2a3c18e8bb,2026-06-25 07:13:20,user_035,engineering,engineering-host-04,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.97,6.29,377.16,0.07,0,0,0,0,0,0,0,0,4,9.91,91,0,1.0
061a5ff3-84c7-493c-8795-61c799e8f587,2026-06-25 07:13:23,user_035,engineering,engineering-host-00,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.919,16.67,999.98,0.05,0,0,0,0,0,0,0,0,5,9.91,92,0,1.0
10552246-2d20-4c58-9197-a32b449b64cb,2026-06-25 07:13:28,user_035,engineering,engineering-host-02,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.871,9.19,551.63,0.08,0,0,0,0,0,0,0,0,6,9.91,93,0,1.0
4b728ce1-63af-42ce-a058-31b9338b1e97,2026-06-25 07:13:56,user_035,engineering,engineering-host-00,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.825,17.41,1044.38,0.47,0,0,0,0,0,0,0,0,7,9.91,94,0,1.0
86f4753c-9970-42b3-83c0-878bffc977e3,2026-06-25 07:13:57,user_035,engineering,shared-host-07,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.782,22.62,1357.17,0.02,0,0,0,0,0,0,0,0,8,9.91,95,0,1.0
da22cb76-5639-452a-b5dd-52ec5b282a8e,2026-06-25 07:14:02,user_035,engineering,shared-host-07,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.736,27.59,1655.69,0.08,0,0,0,0,0,0,0,0,9,9.91,96,0,1.0
636bf242-a36c-4a36-80d4-40d27166f36e,2026-06-25 07:14:08,user_035,engineering,engineering-host-00,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.697,23.77,1426.35,0.1,0,0,0,0,0,0,0,0,10,9.91,97,0,1.0
289ccc9c-1296-40a1-a41c-c4a9714a8dda,2026-06-25 07:14:10,user_028,hr,shared-host-01,user_028-dev0,success,normal,,,1.46,25.12,1.51,998.37,0,0,0,0,0,0,0,0,0,9.9,94,0,1.0
d0fd1578-f21e-4a64-9dc7-0149c9e3eb88,2026-06-25 07:14:12,user_035,engineering,engineering-host-01,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.659,24.68,1480.99,0.07,0,0,0,0,0,0,0,0,11,9.91,98,0,1.0
50014b15-43dd-4fdc-9153-8bf32d224a3a,2026-06-25 07:14:20,user_035,engineering,shared-host-01,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.624,9.54,572.48,0.13,0,0,0,0,0,0,0,0,12,9.91,99,0,1.0
96e0ffd9-a18e-469d-9a41-e5efd1fc3d90,2026-06-25 07:14:25,user_035,engineering,shared-host-08,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.589,16.19,971.19,0.08,0,0,0,0,0,0,0,0,13,9.91,100,0,1.0
6eddc56f-0cff-43e3-aa50-72d0796f062d,2026-06-25 07:14:32,user_035,engineering,engineering-host-12,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.556,10.44,626.43,0.12,0,0,0,0,0,0,0,0,14,9.91,101,0,1.0
17d0f646-4a9d-42ac-a7af-86c9428f5caa,2026-06-25 07:14:52,user_035,engineering,engineering-host-04,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.525,26.41,1584.83,0.33,0,0,0,0,0,0,0,0,15,9.91,102,0,1.0
9d8b61ab-106a-46f9-bd57-7b5ba8210262,2026-06-25 07:15:16,user_035,engineering,engineering-host-04,user_035-dev0,failure,attack,brute_force,bf_user_035_10,1.49,25.38,1522.85,0.4,0,0,0,0,0,0,0,0,16,9.91,103,0,1.0
eb51c987-f786-43c6-b941-00f289267a05,2026-06-25 07:16:15,user_023,hr,shared-host-06,user_023-dev0,success,normal,,,1.489,11.61,0.76,920.17,0,0,0,0,0,0,0,0,0,10.19,97,0,1.0
9c25aa62-4967-4c24-94c9-95bf34467314,2026-06-25 07:16:37,user_063,hr,hr-host-02,user_063-dev0,success,normal,,,1.239,15.42,1.04,888.32,0,0,0,0,0,0,0,0,0,9.95,91,0,1.0
89753289-21fd-4653-b71c-a220f1ad77c3,2026-06-25 07:21:07,user_050,engineering,engineering-host-10,user_050-dev0,success,normal,,,1.45,4.53,0.29,939.07,0,0,0,0,0,0,0,0,0,10.01,108,0,1.0
282407a8-5cf5-4d54-aba7-2030c10d1a8c,2026-06-25 07:23:16,user_050,engineering,engineering-host-10,user_050-dev0,success,normal,,,1.416,8.3,231.51,2.15,0,0,0,0,0,0,0,0,0,10.01,109,0,1.0
89eaf57d-4d0b-4f74-8037-6ed1247c6650,2026-06-25 07:27:49,user_050,engineering,engineering-host-13,user_050-dev0,success,normal,,,1.372,12.68,167.15,4.55,0,0,0,0,0,0,0,0,0,10.02,110,0,1.0
00059b27-2c0c-4507-81f5-14542eddf9e1,2026-06-25 07:29:40,user_033,hr,hr-host-08,user_033-dev0,success,normal,,,1.522,11.65,36.04,19.4,0,0,0,0,0,0,0,0,0,10.02,102,0,1.0
4841f0d0-030b-44b8-8091-25a50f244566,2026-06-25 07:42:06,user_040,engineering,shared-host-05,user_040-dev0,success,normal,,,2.317,11.06,0.77,862.85,0,0,0,0,0,0,0,0,0,9.88,87,0,1.0
81600136-a8b4-41a8-9032-d5a0aa994ca7,2026-06-25 07:44:33,user_023,hr,hr-host-03,user_023-dev0,success,normal,,,1.314,11.68,24.76,28.3,0,0,0,0,0,0,0,0,0,10.21,98,0,1.0
01bf86a9-0ce2-4ef1-b391-796985d82e5a,2026-06-25 07:50:40,user_023,hr,hr-host-08,user_023-dev0,success,normal,,,1.261,21.29,208.81,6.12,0,0,0,0,0,0,0,0,0,10.21,99,0,1.0
972a5a5b-2e95-4bc3-99e6-754fc70a053e,2026-06-25 08:00:07,user_063,hr,shared-host-06,user_063-dev0,success,normal,,,0.954,24.13,33.28,43.5,0,0,0,0,0,0,0,0,0,9.98,92,0,1.0
66721ee0-f557-413e-9cb2-3cfb8c8ffcbe,2026-06-25 08:00:09,user_063,hr,hr-host-11,user_063-dev0,success,normal,,,0.942,19.47,1168.24,0.03,0,0,0,0,0,0,0,0,0,9.98,93,0,1.0
42b147de-369e-46b1-bf05-06919db43f88,2026-06-25 08:01:47,user_037,finance,shared-host-08,user_037-dev0,success,normal,,,1.421,5.19,0.35,880.8,0,0,0,0,0,0,0,0,0,9.97,95,0,1.0
974cc9e2-bd52-4710-8792-de701cfef8b1,2026-06-25 08:04:29,user_050,engineering,engineering-host-01,user_050-dev0,success,normal,,,1.163,4.41,7.22,36.67,0,0,0,0,0,0,0,0,0,10.04,111,0,1.0
e09dc4b1-2eb5-40be-91df-f5176ce34531,2026-06-25 08:05:57,user_056,sales,sales-host-04,user_056-dev0,success,normal,,,0.918,2.22,0.11,1192.67,0,0,0,0,0,0,0,0,0,10.28,95,0,1.0
e981c02c-32e7-48bf-87c8-f6eff6535aed,2026-06-25 08:10:13,user_033,hr,hr-host-12,user_033-dev0,success,normal,,,1.253,16.99,25.14,40.55,0,0,0,0,0,0,0,0,0,10.05,103,0,1.0
b485e910-ba20-4e8f-bc6f-8d6c58eeeed7,2026-06-25 08:10:43,user_048,hr,hr-host-08,user_048-dev0,success,normal,,,0.944,19.88,4.05,294.33,0,0,0,0,0,0,0,0,0,10.01,93,0,1.0
67d24fc2-f7fb-42da-9979-c1733938baed,2026-06-25 08:13:53,user_053,hr,shared-host-07,user_053-dev0,success,normal,,,1.193,26.82,1.77,911.17,0,0,0,0,0,0,0,0,0,10.23,101,0,1.0
8d912eda-b552-45fa-9954-5dd7d0587b24,2026-06-25 08:15:14,user_049,it_admin,it_admin-host-11,user_049-dev0,success,normal,,,0.974,16.72,0.91,1108.15,0,0,0,0,0,0,0,0,0,10.05,101,0,1.0
63af5cfd-88bd-4d83-bb1f-17d734043bcd,2026-06-25 08:17:14,user_000,engineering,engineering-host-05,user_000-dev0,success,normal,,,1.476,10.41,0.55,1127.4,0,0,0,0,0,0,0,0,0,9.85,95,0,1.0
a14a4340-0415-4ed0-a764-ffac5e9aefbd,2026-06-25 08:17:39,user_011,sales,sales-host-00,user_011-dev0,success,normal,,,1.343,5.29,0.34,939.23,0,0,0,0,0,0,0,0,0,9.99,77,0,1.0
f9aa3792-4497-4c3c-b5e2-680caaaf6361,2026-06-25 08:19:08,user_049,it_admin,it_admin-host-10,user_049-dev0,success,normal,,,0.941,9.26,142.43,3.9,0,0,0,0,0,0,0,0,0,10.05,102,0,1.0
